filename,width,height,class,xmin,ymin,xmax,ymax
Image__2018-01-10__14-38-40.jpg,640,480,fallen,215,263,640,402
Image__2018-01-10__13-51-45.jpg,640,480,fallen,59,76,526,206
Image__2018-01-10__13-51-45.jpg,640,480,fallen,164,258,604,443
Image__2018-01-10__14-38-54.jpg,640,480,fallen,350,75,469,475
Image__2018-01-10__14-38-54.jpg,640,480,standing,219,4,383,175
Image__2018-01-10__14-38-54.jpg,640,480,standing,23,1,187,172
Image__2018-01-10__14-38-54.jpg,640,480,standing,9,183,210,323
Image__2018-01-10__14-38-54.jpg,640,480,standing,22,339,223,479
Image__2018-01-10__13-56-41.jpg,640,480,standing,83,112,299,267
Image__2018-01-10__14-38-59.jpg,640,480,fallen,370,4,509,422
Image__2018-01-10__14-38-59.jpg,640,480,standing,219,12,365,171
Image__2018-01-10__14-38-59.jpg,640,480,standing,21,1,191,174
Image__2018-01-10__14-38-59.jpg,640,480,standing,2,174,172,348
Image__2018-01-10__14-38-59.jpg,640,480,standing,1,321,225,480
Image__2018-01-10__14-42-44.jpg,640,480,fallen,194,137,367,468
Image__2018-01-10__14-19-54.jpg,640,480,standing,28,157,161,307
Image__2018-01-10__14-19-54.jpg,640,480,standing,504,1,638,142
Image__2018-01-10__14-19-54.jpg,640,480,fallen,230,1,361,289
Image__2018-01-10__14-19-54.jpg,640,480,fallen,19,309,506,404
Image__2018-01-10__14-19-54.jpg,640,480,fallen,182,384,636,474
Image__2018-01-10__14-45-59.jpg,640,480,standing,85,228,207,327
Image__2018-01-18__15-25-07.jpg,640,480,standing,227,212,314,293
Image__2018-01-18__15-25-07.jpg,640,480,standing,331,284,404,359
Image__2018-01-18__15-25-07.jpg,640,480,standing,245,105,319,199
Image__2018-01-18__15-25-07.jpg,640,480,standing,334,70,406,161
Image__2018-01-18__15-25-07.jpg,640,480,standing,338,184,419,266
Image__2018-01-18__15-25-07.jpg,640,480,standing,314,371,414,464
Image__2018-01-18__15-25-07.jpg,640,480,standing,222,313,304,386
Image__2018-01-18__15-25-07.jpg,640,480,standing,110,218,206,301
Image__2018-01-18__15-25-07.jpg,640,480,standing,138,358,228,443
Image__2018-01-18__15-25-07.jpg,640,480,standing,214,401,323,479
Image__2018-01-10__14-41-29.jpg,640,480,fallen,247,60,503,381
Image__2018-01-10__14-41-15.jpg,640,480,standing,196,263,397,421
Image__2018-01-18__10-56-25.jpg,640,480,fallen,166,116,303,172
Image__2018-01-18__10-56-25.jpg,640,480,fallen,183,47,320,103
Image__2018-01-18__10-56-25.jpg,640,480,fallen,145,186,282,242
Image__2018-01-18__10-56-25.jpg,640,480,fallen,250,264,369,353
Image__2018-01-18__10-56-25.jpg,640,480,fallen,230,348,349,437
Image__2018-01-18__10-56-25.jpg,640,480,fallen,122,243,234,352
Image__2018-01-18__10-56-25.jpg,640,480,fallen,320,114,432,223
Image__2018-01-18__11-05-32.jpg,640,480,fallen,195,340,361,401
Image__2018-01-18__11-05-32.jpg,640,480,fallen,56,347,197,448
Image__2018-01-18__11-05-32.jpg,640,480,fallen,307,198,352,338
Image__2018-01-18__11-05-32.jpg,640,480,fallen,149,268,264,325
Image__2018-01-18__11-05-32.jpg,640,480,fallen,107,195,305,264
Image__2018-01-18__11-05-32.jpg,640,480,fallen,172,102,381,183
Image__2018-01-10__14-39-19.jpg,640,480,standing,226,13,382,191
Image__2018-01-10__14-39-19.jpg,640,480,standing,30,3,186,181
Image__2018-01-10__14-39-19.jpg,640,480,standing,1,177,222,317
Image__2018-01-10__14-39-19.jpg,640,480,standing,456,1,640,204
Image__2018-01-18__10-58-34.jpg,640,480,fallen,81,213,244,294
Image__2018-01-18__10-58-34.jpg,640,480,fallen,255,317,340,468
Image__2018-01-18__10-58-34.jpg,640,480,fallen,138,69,252,210
Image__2018-01-18__10-58-34.jpg,640,480,fallen,341,202,416,287
Image__2018-01-18__10-58-34.jpg,640,480,fallen,314,266,383,349
Image__2018-01-18__10-58-34.jpg,640,480,fallen,80,287,203,412
Image__2018-01-18__10-58-34.jpg,640,480,standing,278,91,345,158
Image__2018-01-18__10-58-20.jpg,640,480,standing,240,225,302,277
Image__2018-01-18__10-58-20.jpg,640,480,standing,254,326,316,378
Image__2018-01-18__10-58-20.jpg,640,480,standing,165,344,236,405
Image__2018-01-18__10-58-20.jpg,640,480,standing,153,256,224,317
Image__2018-01-18__10-58-20.jpg,640,480,standing,168,148,239,209
Image__2018-01-18__10-58-20.jpg,640,480,standing,274,101,345,162
Image__2018-01-18__10-58-20.jpg,640,480,standing,308,176,379,237
Image__2018-01-18__11-02-13.jpg,640,480,standing,190,163,280,239
Image__2018-01-10__13-57-15.jpg,640,480,standing,430,246,623,407
Image__2018-01-10__13-47-38.jpg,640,480,standing,101,192,303,337
Image__2018-01-10__13-47-38.jpg,640,480,standing,1,2,224,187
Image__2018-01-10__13-47-38.jpg,640,480,fallen,231,75,640,196
Image__2018-01-10__13-47-38.jpg,640,480,fallen,160,1,574,79
Image__2018-01-10__13-47-38.jpg,640,480,fallen,307,213,523,313
Image__2018-01-10__13-47-38.jpg,640,480,fallen,76,333,542,437
Image__2018-01-10__13-47-38.jpg,640,480,fallen,535,202,640,475
Image__2018-01-10__13-54-44.jpg,640,480,standing,363,1,551,170
Image__2018-01-10__13-54-44.jpg,640,480,fallen,77,78,230,480
Image__2018-01-18__15-24-53.jpg,640,480,standing,132,364,229,456
Image__2018-01-18__15-24-53.jpg,640,480,standing,227,398,317,480
Image__2018-01-18__15-24-53.jpg,640,480,standing,316,374,402,455
Image__2018-01-18__15-24-53.jpg,640,480,standing,237,113,321,182
Image__2018-01-18__15-24-53.jpg,640,480,standing,335,285,406,369
Image__2018-01-18__15-24-53.jpg,640,480,standing,332,79,412,153
Image__2018-01-18__15-24-53.jpg,640,480,standing,329,191,429,267
Image__2018-01-18__15-24-53.jpg,640,480,fallen,178,153,245,340
Image__2018-01-18__15-24-53.jpg,640,480,fallen,115,139,181,350
Image__2018-01-18__15-24-53.jpg,640,480,fallen,63,139,121,350
Image__2018-01-10__14-34-59.jpg,640,480,fallen,394,10,543,427
Image__2018-01-18__15-24-47.jpg,640,480,standing,340,190,415,269
Image__2018-01-18__15-24-47.jpg,640,480,standing,336,70,411,159
Image__2018-01-18__15-24-47.jpg,640,480,standing,248,113,325,189
Image__2018-01-18__15-24-47.jpg,640,480,standing,327,284,409,363
Image__2018-01-18__15-24-47.jpg,640,480,standing,319,371,415,462
Image__2018-01-18__15-24-47.jpg,640,480,standing,217,399,313,476
Image__2018-01-18__15-24-47.jpg,640,480,fallen,175,152,249,333
Image__2018-01-18__15-24-47.jpg,640,480,fallen,122,145,181,344
Image__2018-01-18__15-24-47.jpg,640,480,fallen,64,137,123,348
Image__2018-01-18__15-24-47.jpg,640,480,fallen,61,339,297,426
Image__2018-01-10__14-33-44.jpg,640,480,fallen,205,40,338,457
Image__2018-01-10__14-47-48.jpg,640,480,fallen,174,1,631,87
Image__2018-01-10__14-47-48.jpg,640,480,fallen,182,108,640,195
Image__2018-01-10__14-47-48.jpg,640,480,fallen,183,211,640,298
Image__2018-01-10__14-47-48.jpg,640,480,fallen,191,318,640,412
Image__2018-01-10__14-47-48.jpg,640,480,standing,67,55,187,465
Image__2018-01-10__14-47-48.jpg,640,480,standing,1,10,78,435
Image__2018-01-10__14-06-00.jpg,640,480,standing,291,187,438,301
Image__2018-01-10__14-06-00.jpg,640,480,standing,432,176,628,344
Image__2018-01-10__14-06-00.jpg,640,480,standing,512,330,640,441
Image__2018-01-10__14-06-00.jpg,640,480,standing,332,297,515,480
Image__2018-01-10__14-06-00.jpg,640,480,standing,177,302,352,475
Image__2018-01-10__14-06-00.jpg,640,480,standing,6,290,189,440
Image__2018-01-10__14-06-00.jpg,640,480,standing,1,175,226,285
Image__2018-01-10__14-06-00.jpg,640,480,standing,57,1,259,178
Image__2018-01-10__14-06-00.jpg,640,480,standing,290,6,427,176
Image__2018-01-10__14-06-00.jpg,640,480,standing,432,5,640,169
Image__2018-01-10__14-15-40.jpg,640,480,standing,124,161,289,314
Image__2018-01-10__14-15-40.jpg,640,480,standing,306,154,477,306
Image__2018-01-10__14-15-40.jpg,640,480,fallen,444,13,608,430
Image__2018-01-10__14-15-40.jpg,640,480,fallen,2,70,432,168
Image__2018-01-10__14-15-40.jpg,640,480,fallen,19,319,472,437
Image__2018-01-10__14-08-11.jpg,640,480,standing,284,2,433,168
Image__2018-01-10__14-08-11.jpg,640,480,standing,107,2,317,190
Image__2018-01-10__14-08-11.jpg,640,480,standing,1,138,176,295
Image__2018-01-10__14-08-11.jpg,640,480,standing,46,310,189,428
Image__2018-01-10__14-08-11.jpg,640,480,standing,448,1,640,142
Image__2018-01-10__14-08-11.jpg,640,480,fallen,379,173,608,267
Image__2018-01-10__14-08-11.jpg,640,480,fallen,145,379,598,454
Image__2018-01-10__14-08-11.jpg,640,480,fallen,210,257,640,375
Image__2018-01-10__13-33-21.jpg,640,480,fallen,61,339,553,478
Image__2018-01-10__14-12-48.jpg,640,480,standing,398,124,573,271
Image__2018-01-10__14-12-48.jpg,640,480,standing,341,299,516,458
Image__2018-01-10__14-12-48.jpg,640,480,standing,3,146,182,295
Image__2018-01-10__14-49-58.jpg,640,480,fallen,77,443,527,474
Image__2018-01-10__14-49-58.jpg,640,480,fallen,1,26,65,354
Image__2018-01-10__14-49-58.jpg,640,480,fallen,66,62,513,181
Image__2018-01-10__14-49-58.jpg,640,480,standing,363,157,524,294
Image__2018-01-10__14-49-58.jpg,640,480,standing,107,302,283,431
Image__2018-01-10__14-49-58.jpg,640,480,standing,368,327,510,451
Image__2018-01-10__14-01-20.jpg,640,480,fallen,218,258,441,391
Image__2018-01-10__14-40-40.jpg,640,480,fallen,433,62,543,480
Image__2018-01-10__14-33-45.jpg,640,480,fallen,310,56,451,459
Image__2018-01-10__14-29-09.jpg,640,480,standing,404,179,559,326
Image__2018-01-10__14-29-09.jpg,640,480,standing,201,169,350,313
Image__2018-01-10__14-29-09.jpg,640,480,standing,284,322,467,466
Image__2018-01-10__14-29-09.jpg,640,480,standing,488,4,640,152
Image__2018-01-10__14-29-09.jpg,640,480,standing,280,7,461,155
Image__2018-01-10__14-29-09.jpg,640,480,fallen,37,1,182,307
Image__2018-01-10__14-34-58.jpg,640,480,fallen,330,11,488,424
Image__2018-01-18__11-01-43.jpg,640,480,standing,252,69,316,141
Image__2018-01-10__14-29-35.jpg,640,480,fallen,106,77,229,480
Image__2018-01-10__14-29-35.jpg,640,480,standing,213,185,365,314
Image__2018-01-10__14-29-35.jpg,640,480,standing,288,4,446,141
Image__2018-01-10__14-29-35.jpg,640,480,standing,494,7,632,151
Image__2018-01-10__14-29-35.jpg,640,480,standing,420,187,564,325
Image__2018-01-10__14-29-35.jpg,640,480,standing,293,341,458,459
Image__2018-01-10__14-02-59.jpg,640,480,standing,73,336,227,447
Image__2018-01-10__14-43-05.jpg,640,480,fallen,32,341,397,444
Image__2018-01-10__14-18-29.jpg,640,480,fallen,44,1,162,330
Image__2018-01-10__14-18-29.jpg,640,480,fallen,151,303,460,376
Image__2018-01-10__14-18-29.jpg,640,480,standing,469,318,633,464
Image__2018-01-10__14-18-29.jpg,640,480,standing,498,157,640,312
Image__2018-01-10__14-18-29.jpg,640,480,standing,310,156,475,294
Image__2018-01-10__14-18-29.jpg,640,480,standing,132,165,300,301
Image__2018-01-10__14-37-35.jpg,640,480,standing,206,184,360,315
Image__2018-01-10__14-37-35.jpg,640,480,standing,214,4,385,162
Image__2018-01-10__14-37-35.jpg,640,480,standing,408,6,567,144
Image__2018-01-10__14-37-35.jpg,640,480,standing,377,170,507,295
Image__2018-01-10__14-37-35.jpg,640,480,standing,359,279,438,364
Image__2018-01-10__14-37-35.jpg,640,480,standing,213,344,391,478
Image__2018-01-10__14-37-35.jpg,640,480,standing,11,352,189,478
Image__2018-01-10__14-37-35.jpg,640,480,standing,5,185,171,343
Image__2018-01-10__14-37-35.jpg,640,480,standing,9,6,193,142
Image__2018-01-18__10-56-30.jpg,640,480,fallen,205,37,317,111
Image__2018-01-18__10-56-30.jpg,640,480,fallen,173,114,295,175
Image__2018-01-18__10-56-30.jpg,640,480,fallen,147,183,287,242
Image__2018-01-18__10-56-30.jpg,640,480,fallen,107,228,223,345
Image__2018-01-18__10-56-30.jpg,640,480,standing,197,345,253,403
Image__2018-01-18__10-56-30.jpg,640,480,standing,282,247,338,305
Image__2018-01-18__10-56-30.jpg,640,480,standing,365,127,421,185
Image__2018-01-10__13-50-21.jpg,640,480,standing,3,287,254,445
Image__2018-01-10__13-50-21.jpg,640,480,standing,436,3,621,186
Image__2018-01-10__14-30-14.jpg,640,480,fallen,488,4,633,138
Image__2018-01-10__14-30-14.jpg,640,480,fallen,395,185,557,310
Image__2018-01-10__14-30-14.jpg,640,480,fallen,305,318,470,463
Image__2018-01-10__14-30-14.jpg,640,480,fallen,201,177,367,314
Image__2018-01-10__14-30-14.jpg,640,480,fallen,69,121,192,480
Image__2018-01-10__14-30-14.jpg,640,480,fallen,3,26,424,116
Image__2018-01-10__14-46-09.jpg,640,480,standing,476,221,625,336
Image__2018-01-10__14-48-24.jpg,640,480,fallen,531,53,640,475
Image__2018-01-10__14-48-24.jpg,640,480,fallen,1,43,80,473
Image__2018-01-10__14-48-24.jpg,640,480,fallen,48,1,510,87
Image__2018-01-10__14-48-24.jpg,640,480,fallen,92,87,533,188
Image__2018-01-10__14-48-24.jpg,640,480,fallen,72,198,513,299
Image__2018-01-10__14-48-24.jpg,640,480,fallen,86,303,527,404
Image__2018-01-10__14-48-24.jpg,640,480,fallen,79,400,526,480
Image__2018-01-10__14-13-34.jpg,640,480,fallen,528,1,582,378
Image__2018-01-10__14-13-34.jpg,640,480,standing,188,154,358,304
Image__2018-01-10__14-13-34.jpg,640,480,standing,348,311,511,450
Image__2018-01-10__14-13-34.jpg,640,480,standing,394,121,553,259
Image__2018-01-10__14-13-34.jpg,640,480,standing,3,148,156,285
Image__2018-01-10__14-14-15.jpg,640,480,standing,186,167,348,295
Image__2018-01-10__14-14-15.jpg,640,480,standing,1,150,162,306
Image__2018-01-10__14-14-15.jpg,640,480,fallen,31,70,496,173
Image__2018-01-10__14-14-01.jpg,640,480,standing,17,143,147,299
Image__2018-01-10__14-14-01.jpg,640,480,standing,181,163,362,321
Image__2018-01-10__14-14-01.jpg,640,480,standing,394,144,549,287
Image__2018-01-10__14-14-01.jpg,640,480,standing,348,306,517,452
Image__2018-01-10__14-14-01.jpg,640,480,fallen,150,70,624,171
Image__2018-01-10__14-35-24.jpg,640,480,fallen,412,20,529,435
Image__2018-01-10__13-48-54.jpg,640,480,fallen,320,199,640,300
Image__2018-01-10__13-48-54.jpg,640,480,fallen,441,307,640,400
Image__2018-01-10__13-48-54.jpg,640,480,fallen,19,316,453,460
Image__2018-01-10__13-48-54.jpg,640,480,fallen,7,198,289,313
Image__2018-01-10__13-48-54.jpg,640,480,fallen,233,92,640,192
Image__2018-01-10__13-48-54.jpg,640,480,fallen,192,1,558,89
Image__2018-01-10__13-48-54.jpg,640,480,standing,3,3,221,182
Image__2018-01-10__13-55-05.jpg,640,480,fallen,332,143,481,480
Image__2018-01-10__13-55-05.jpg,640,480,standing,367,1,549,160
Image__2018-01-10__14-35-18.jpg,640,480,fallen,357,25,477,437
Image__2018-01-10__13-52-30.jpg,640,480,fallen,364,63,516,480
Image__2018-01-10__13-52-30.jpg,640,480,fallen,105,58,316,472
Image__2018-01-18__10-53-28.jpg,640,480,fallen,252,160,374,275
Image__2018-01-18__10-53-28.jpg,640,480,standing,194,200,251,242
Image__2018-01-18__10-53-28.jpg,640,480,standing,128,208,197,253
Image__2018-01-18__10-53-28.jpg,640,480,standing,124,120,195,178
Image__2018-01-18__10-53-28.jpg,640,480,standing,254,100,317,156
Image__2018-01-18__10-53-28.jpg,640,480,standing,198,282,259,332
Image__2018-01-18__10-53-28.jpg,640,480,standing,267,277,330,329
Image__2018-01-18__10-53-28.jpg,640,480,standing,121,296,194,349
Image__2018-01-18__10-53-28.jpg,640,480,standing,175,359,244,417
Image__2018-01-10__14-32-05.jpg,640,480,fallen,143,218,625,354
Image__2018-01-10__14-10-59.jpg,640,480,standing,1,1,203,152
Image__2018-01-10__14-10-59.jpg,640,480,standing,24,309,213,445
Image__2018-01-10__14-10-59.jpg,640,480,standing,232,278,401,457
Image__2018-01-10__14-10-59.jpg,640,480,standing,444,1,640,152
Image__2018-01-10__14-10-59.jpg,640,480,standing,434,291,640,450
Image__2018-01-10__14-10-59.jpg,640,480,fallen,165,161,618,282
Image__2018-01-10__14-42-51.jpg,640,480,fallen,57,181,419,333
Image__2018-01-10__14-19-41.jpg,640,480,standing,465,1,633,169
Image__2018-01-10__14-19-41.jpg,640,480,standing,1,195,166,349
Image__2018-01-10__14-19-41.jpg,640,480,fallen,243,1,348,294
Image__2018-01-10__14-19-41.jpg,640,480,fallen,16,313,482,400
Image__2018-01-10__14-19-41.jpg,640,480,fallen,169,376,610,480
Image__2018-01-10__13-58-51.jpg,640,480,standing,189,232,370,369
Image__2018-01-10__13-58-51.jpg,640,480,standing,13,304,219,445
Image__2018-01-10__14-36-49.jpg,640,480,standing,216,284,377,425
Image__2018-01-10__14-36-49.jpg,640,480,standing,457,130,593,295
Image__2018-01-10__14-22-28.jpg,640,480,fallen,519,29,584,461
Image__2018-01-10__14-22-28.jpg,640,480,fallen,209,5,372,383
Image__2018-01-10__14-22-28.jpg,640,480,fallen,17,364,470,477
Image__2018-01-10__14-22-28.jpg,640,480,standing,14,171,173,309
Image__2018-01-10__14-22-28.jpg,640,480,standing,379,5,522,128
Image__2018-01-10__14-22-28.jpg,640,480,standing,389,221,546,364
Image__2018-01-10__14-31-54.jpg,640,480,fallen,38,81,491,216
Image__2018-01-10__13-56-54.jpg,640,480,standing,266,291,460,480
Image__2018-01-10__13-56-56.jpg,640,480,standing,115,310,392,476
Image__2018-01-10__14-22-16.jpg,640,480,standing,13,170,175,320
Image__2018-01-10__14-22-16.jpg,640,480,standing,402,206,543,350
Image__2018-01-10__14-22-16.jpg,640,480,standing,378,1,519,138
Image__2018-01-10__14-22-16.jpg,640,480,fallen,206,2,382,382
Image__2018-01-10__14-22-16.jpg,640,480,fallen,30,376,468,476
Image__2018-01-10__14-22-16.jpg,640,480,fallen,520,77,617,475
Image__2018-01-10__14-31-42.jpg,640,480,fallen,81,209,564,323
Image__2018-01-10__14-31-56.jpg,640,480,fallen,46,84,493,226
Image__2018-01-10__13-58-47.jpg,640,480,standing,319,321,507,476
Image__2018-01-10__13-58-47.jpg,640,480,standing,180,235,332,364
Image__2018-01-10__14-17-52.jpg,640,480,fallen,212,394,639,479
Image__2018-01-10__14-17-52.jpg,640,480,fallen,453,2,605,349
Image__2018-01-10__14-17-52.jpg,640,480,fallen,41,1,151,327
Image__2018-01-10__14-17-52.jpg,640,480,fallen,144,307,484,392
Image__2018-01-10__14-17-52.jpg,640,480,standing,148,164,287,307
Image__2018-01-10__14-17-52.jpg,640,480,standing,305,159,478,305
Image__2018-01-10__13-52-26.jpg,640,480,fallen,357,52,530,480
Image__2018-01-10__13-52-26.jpg,640,480,fallen,200,1,328,387
Image__2018-01-18__10-54-37.jpg,640,480,standing,173,80,232,134
Image__2018-01-18__10-54-37.jpg,640,480,fallen,241,229,375,291
Image__2018-01-18__10-54-37.jpg,640,480,standing,335,317,394,378
Image__2018-01-18__10-54-37.jpg,640,480,standing,114,334,173,395
Image__2018-01-18__10-54-37.jpg,640,480,standing,126,111,185,172
Image__2018-01-18__10-54-37.jpg,640,480,fallen,223,351,338,431
Image__2018-01-18__10-54-37.jpg,640,480,fallen,186,285,311,350
Image__2018-01-18__10-54-37.jpg,640,480,fallen,231,69,356,134
Image__2018-01-18__10-54-37.jpg,640,480,fallen,223,133,321,177
Image__2018-01-18__10-54-37.jpg,640,480,fallen,184,176,251,251
Image__2018-01-18__10-54-37.jpg,640,480,fallen,82,190,115,259
Image__2018-01-10__14-32-13.jpg,640,480,fallen,21,310,502,435
Image__2018-01-10__14-32-07.jpg,640,480,fallen,153,272,621,404
Image__2018-01-10__14-21-53.jpg,640,480,standing,403,1,565,120
Image__2018-01-10__14-21-53.jpg,640,480,standing,16,171,160,316
Image__2018-01-10__14-21-53.jpg,640,480,fallen,239,1,366,328
Image__2018-01-10__14-21-53.jpg,640,480,fallen,491,122,593,474
Image__2018-01-10__14-21-53.jpg,640,480,fallen,1,323,464,409
Image__2018-01-10__14-21-53.jpg,640,480,fallen,1,412,441,480
Image__2018-01-18__15-22-25.jpg,640,480,fallen,211,112,415,178
Image__2018-01-18__15-22-25.jpg,640,480,fallen,209,179,415,239
Image__2018-01-18__15-22-25.jpg,640,480,fallen,208,239,416,298
Image__2018-01-18__15-22-25.jpg,640,480,fallen,188,297,400,360
Image__2018-01-18__15-22-31.jpg,640,480,fallen,155,200,349,260
Image__2018-01-18__15-22-31.jpg,640,480,standing,233,130,311,203
Image__2018-01-18__15-22-31.jpg,640,480,standing,218,254,294,330
Image__2018-01-18__15-22-31.jpg,640,480,standing,214,325,294,390
Image__2018-01-18__11-00-01.jpg,640,480,fallen,350,323,395,472
Image__2018-01-18__11-00-01.jpg,640,480,fallen,242,315,291,452
Image__2018-01-18__11-00-01.jpg,640,480,fallen,167,344,240,454
Image__2018-01-18__11-00-01.jpg,640,480,fallen,81,236,176,321
Image__2018-01-18__11-00-01.jpg,640,480,fallen,118,175,262,244
Image__2018-01-18__11-00-01.jpg,640,480,standing,260,215,309,270
Image__2018-01-18__11-00-01.jpg,640,480,standing,249,264,298,319
Image__2018-01-18__11-00-01.jpg,640,480,standing,184,285,233,340
Image__2018-01-18__11-00-01.jpg,640,480,standing,361,272,410,327
Image__2018-01-18__11-00-01.jpg,640,480,standing,371,221,420,276
Image__2018-01-18__11-00-01.jpg,640,480,standing,328,171,377,226
Image__2018-01-18__11-00-01.jpg,640,480,standing,272,160,321,215
Image__2018-01-18__11-00-01.jpg,640,480,fallen,130,111,251,168
Image__2018-01-18__11-00-01.jpg,640,480,fallen,293,127,392,175
Image__2018-01-18__11-00-01.jpg,640,480,fallen,296,250,353,373
Image__2018-01-18__11-00-01.jpg,640,480,standing,293,376,347,441
Image__2018-01-10__14-07-57.jpg,640,480,fallen,203,239,639,351
Image__2018-01-10__14-07-57.jpg,640,480,fallen,148,360,627,474
Image__2018-01-10__14-07-57.jpg,640,480,standing,43,307,195,426
Image__2018-01-10__14-07-57.jpg,640,480,standing,1,139,211,297
Image__2018-01-10__14-07-57.jpg,640,480,standing,115,3,286,206
Image__2018-01-10__14-07-57.jpg,640,480,standing,295,1,427,182
Image__2018-01-10__14-07-57.jpg,640,480,standing,451,1,522,101
Image__2018-01-10__14-41-02.jpg,640,480,fallen,380,10,535,431
Image__2018-01-10__14-07-43.jpg,640,480,standing,382,220,488,314
Image__2018-01-10__14-07-43.jpg,640,480,standing,368,312,571,480
Image__2018-01-10__14-07-43.jpg,640,480,standing,181,206,307,340
Image__2018-01-10__14-07-43.jpg,640,480,standing,288,1,429,178
Image__2018-01-10__14-07-43.jpg,640,480,standing,125,1,316,211
Image__2018-01-10__14-07-43.jpg,640,480,standing,1,147,189,292
Image__2018-01-10__14-07-43.jpg,640,480,standing,9,303,201,442
Image__2018-01-10__14-37-37.jpg,640,480,standing,205,188,372,323
Image__2018-01-10__14-37-37.jpg,640,480,standing,5,194,157,342
Image__2018-01-10__14-37-37.jpg,640,480,standing,5,4,172,130
Image__2018-01-10__14-37-37.jpg,640,480,standing,231,6,386,150
Image__2018-01-10__14-37-37.jpg,640,480,standing,405,2,570,140
Image__2018-01-10__14-37-37.jpg,640,480,standing,225,349,367,478
Image__2018-01-10__14-37-37.jpg,640,480,standing,7,361,162,480
Image__2018-01-10__14-37-37.jpg,640,480,standing,368,283,456,369
Image__2018-01-10__14-37-37.jpg,640,480,standing,370,159,517,287
Image__2018-01-10__14-44-32.jpg,640,480,fallen,223,62,407,416
Image__2018-01-10__14-16-12.jpg,640,480,fallen,34,335,479,435
Image__2018-01-10__14-16-12.jpg,640,480,fallen,476,86,609,475
Image__2018-01-10__14-16-12.jpg,640,480,fallen,57,1,154,330
Image__2018-01-10__14-16-12.jpg,640,480,standing,131,161,301,302
Image__2018-01-10__14-16-12.jpg,640,480,standing,303,152,472,308
Image__2018-01-10__14-43-07.jpg,640,480,fallen,60,166,426,344
Image__2018-01-10__14-18-17.jpg,640,480,standing,133,170,288,307
Image__2018-01-10__14-18-17.jpg,640,480,standing,301,159,458,299
Image__2018-01-10__14-18-17.jpg,640,480,standing,505,148,640,300
Image__2018-01-10__14-18-17.jpg,640,480,fallen,50,1,148,327
Image__2018-01-10__14-18-17.jpg,640,480,fallen,154,303,493,398
Image__2018-01-10__14-20-07.jpg,640,480,standing,445,1,577,157
Image__2018-01-10__14-20-07.jpg,640,480,standing,455,164,631,308
Image__2018-01-10__14-20-07.jpg,640,480,standing,23,175,181,298
Image__2018-01-10__14-20-07.jpg,640,480,fallen,7,307,452,402
Image__2018-01-10__14-20-07.jpg,640,480,fallen,170,376,636,478
Image__2018-01-10__14-20-07.jpg,640,480,fallen,218,1,360,287
Image__2018-01-10__14-27-32.jpg,640,480,fallen,7,335,457,466
Image__2018-01-10__14-27-32.jpg,640,480,fallen,38,1,179,317
Image__2018-01-10__14-27-32.jpg,640,480,standing,193,160,340,317
Image__2018-01-10__14-27-32.jpg,640,480,standing,290,6,454,165
Image__2018-01-10__14-27-32.jpg,640,480,standing,396,170,551,327
Image__2018-01-10__14-27-32.jpg,640,480,fallen,542,47,619,464
Image__2018-01-10__14-27-26.jpg,640,480,fallen,5,335,454,461
Image__2018-01-10__14-27-26.jpg,640,480,fallen,46,1,170,309
Image__2018-01-10__14-27-26.jpg,640,480,standing,188,164,346,310
Image__2018-01-10__14-27-26.jpg,640,480,standing,294,1,455,143
Image__2018-01-10__14-27-26.jpg,640,480,standing,406,171,555,323
Image__2018-01-10__14-27-26.jpg,640,480,fallen,543,113,616,473
Image__2018-01-10__14-01-36.jpg,640,480,fallen,74,85,314,208
Image__2018-01-10__14-01-23.jpg,640,480,fallen,249,237,501,371
Image__2018-01-10__13-49-03.jpg,640,480,standing,1,1,198,172
Image__2018-01-10__13-49-03.jpg,640,480,fallen,3,213,294,313
Image__2018-01-10__13-49-03.jpg,640,480,fallen,18,317,460,462
Image__2018-01-10__13-49-03.jpg,640,480,fallen,449,311,640,399
Image__2018-01-10__13-49-03.jpg,640,480,fallen,310,202,640,311
Image__2018-01-10__13-49-03.jpg,640,480,fallen,227,93,640,195
Image__2018-01-10__13-49-03.jpg,640,480,fallen,150,2,584,88
Image__2018-01-10__14-11-32.jpg,640,480,standing,401,285,584,462
Image__2018-01-10__14-11-32.jpg,640,480,standing,26,294,225,444
Image__2018-01-10__14-11-32.jpg,640,480,standing,223,1,381,168
Image__2018-01-10__14-11-32.jpg,640,480,standing,426,3,640,159
Image__2018-01-10__14-11-32.jpg,640,480,fallen,253,163,407,480
Image__2018-01-10__13-57-03.jpg,640,480,standing,175,195,343,337
Image__2018-01-10__13-57-17.jpg,640,480,standing,383,320,569,480
Image__2018-01-18__11-05-18.jpg,640,480,standing,194,163,291,237
Image__2018-01-18__11-05-18.jpg,640,480,standing,116,243,208,310
Image__2018-01-18__11-05-18.jpg,640,480,standing,224,269,298,327
Image__2018-01-18__11-05-18.jpg,640,480,standing,307,237,374,290
Image__2018-01-18__11-05-18.jpg,640,480,standing,256,323,332,390
Image__2018-01-18__11-05-18.jpg,640,480,standing,158,329,234,396
Image__2018-01-10__13-50-36.jpg,640,480,standing,402,297,608,480
Image__2018-01-10__13-50-36.jpg,640,480,standing,11,239,254,400
Image__2018-01-10__14-30-17.jpg,640,480,fallen,1,29,434,120
